dt_movimento;nu_apf;nu_contrato;no_mutuario;txt_cpf;dt_assinatura;vr_encargo_total_atraso;qt_dias_atraso;pz_amortizacao;pz_decorrido;pz_remanescente;vr_renda_familiar_comprovada;vr_garantia_inicial;dt_nascimento;co_sexo;qt_coobrigados;de_estado_civil;dsc_tipo_contrato;dt_termino_contrato;dsc_situacao_ctr;qt_prestacoes_atraso;vr_saldo_devedor_atual;vr_prestacao;co_municipio_ibge_completo;name_file
28/12/2023;25736468;752645588047;Larissa da Costa;65982930015;27/06/2024;0;0;0;120;0;438,0;57428,0;21/09/1994;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-25 00:00:00.000;LIQUIDADO;0;0.0;0;603890;INT039
07/04/2023;10613755;168480299157;Luana Barbosa;21033369839;23/01/2023;0;0;0;120;0;16689,0;-530819,9;17/04/1995;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-09-10 00:00:00.000;LIQUIDADO;0;0.0;0;564255;INT039
19/04/2025;16938829;301806312364;Rosângela Souza;17820469110;11/03/2011;0;0;0;120;0;16942,0;-539922,1;19/04/1988;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;463874;INT039
19/07/2025;19823410;356805130413;Carla Carvalho;65571045566;19/02/2015;0;0;0;120;0;810,0;53033,0;12/05/1996;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;86;0.0;0;433713;INT039
12/04/2016;86397713;974810053571;Rita do Nascimento;23161976678;18/12/2022;0;0;0;120;0;17195,0;-549024,4;06/05/1994;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;86;0.0;0;861729;INT039
12/02/2023;41900325;337684263198;Vanessa Nascimento;32753797129;05/12/2022;0;0;0;120;0;17448,0;-558126,6;03/04/1984;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;139879;INT039
01/01/2019;27104092;206359695444;Fabiana Almeida;72340256377;08/05/2022;0;0;0;120;0;506,0;51169,0;10/04/2001;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-25 00:00:00.000;LIQUIDADO;0;0.0;0;784602;INT039
10/12/2015;95463854;274631622943;Márcia Ramos;98359157590;16/02/2025;0;0;0;120;0;17701,0;-567228,9;20/03/2006;2;0;Separado judicialmente;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-02-28 00:00:00.000;LIQUIDADO;0;0.0;0;274392;INT039
10/07/2017;58648275;452971438516;Andréia Almeida;41413337786;17/08/2025;0;0;0;120;0;17954,0;-576331,1;22/07/1999;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-25 00:00:00.000;LIQUIDADO;0;0.0;0;664259;INT039
13/04/2022;11489677;451918894437;Beatriz Souza;50618604813;10/02/2021;0;0;0;120;0;637,0;50415,0;19/11/2000;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-25 00:00:00.000;LIQUIDADO;0;0.0;0;493487;INT039
02/07/2024;34385146;763647278784;Sônia da Costa;61947113405;09/01/2015;0;0;0;120;0;18207,0;-585433,4;05/01/1999;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;90;0.0;0;680787;INT039
03/03/2016;20774871;782417694336;Cristiane Cardoso;10216293075;19/07/2020;0;0;0;120;0;18460,0;-594535,6;27/07/1998;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;91;0.0;0;706121;INT039
27/06/2024;15776418;205708309980;Fernanda Marques;46817307837;07/04/2016;0;0;0;120;0;991,0;54440,0;18/10/1998;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;275307;INT039
26/09/2023;79060518;572698821016;Josefa Alves;63270618348;04/03/2025;0;0;0;120;0;18713,0;-603637,9;15/10/1987;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;811317;INT039
15/02/2019;62881592;397246122486;Larissa Borges;27277230640;27/01/2013;0;0;0;120;0;18966,0;-612740,1;07/02/1994;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;731438;INT039
22/08/2019;54775270;709772361358;Camila Batista;65176562307;17/09/2017;0;0;0;120;0;791,0;67460,0;27/09/1990;2;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;566055;INT039
15/03/2019;63715450;810887818539;Bruna Cardoso;75534247161;17/10/2022;0;0;0;120;0;19219,0;-621842,4;05/04/1994;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;793801;INT039
15/01/2023;75663855;103643375125;Luana de Almeida;33804056024;25/09/2016;0;0;0;120;0;19472,0;-630944,6;07/07/2006;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-02-28 00:00:00.000;LIQUIDADO;0;0.0;0;676961;INT039
28/09/2022;81151507;776336818393;Gabriela Rocha;12968656367;03/09/2019;0;0;0;120;0;921,0;33396,0;21/10/1996;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-25 00:00:00.000;LIQUIDADO;0;0.0;0;317943;INT039
19/10/2022;97445934;667659106120;Eliane Costa;26716154751;18/02/2022;0;0;0;120;0;19725,0;-640046,9;09/01/1984;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;810172;INT039
16/02/2021;23498048;245155939524;Rita Alves;72148856093;18/03/2011;0;0;0;120;0;19978,0;-649149,1;06/12/1993;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;188244;INT039
13/05/2018;11625689;556019342637;Júlia Lima;16410170205;01/03/2019;0;0;0;120;0;528,0;61309,0;07/02/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;750680;INT039
20/02/2020;62432583;896786528185;Aline Moreira;16340171902;21/01/2016;0;0;0;120;0;20231,0;-658251,4;05/03/1984;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;252784;INT039
25/02/2023;14894245;464763105489;Beatriz do Nascimento;62273044767;24/07/2018;0;0;0;120;0;20484,0;-667353,6;10/05/1998;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-08-17 00:00:00.000;LIQUIDADO;71;0.0;0;308081;INT039
02/02/2022;63064547;404340302841;Ângela de Souza;95725716788;26/07/2013;0;0;0;120;0;415,0;35474,0;09/12/1987;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;853426;INT039
28/04/2017;15993351;455692381531;Letícia Pereira;39199687008;18/11/2013;0;0;0;120;0;20737,0;-676455,9;19/09/2004;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;658352;INT039
03/08/2020;76386172;955885093387;Vitória Gomes;95282130851;18/12/2014;0;0;0;120;0;20990,0;-685558,1;18/07/1985;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;62;0.0;0;290541;INT039
25/11/2024;85181182;741696721153;Lúcia Gonçalves;25673368292;05/06/2022;0;0;0;120;0;947,0;31446,0;17/06/1998;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;354219;INT039
14/10/2023;55884396;661135821148;Maria do Nascimento;44449999224;05/10/2024;0;0;0;120;0;21243,0;-694660,4;18/10/2006;2;0;Separado judicialmente;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;548920;INT039
20/08/2016;23210540;436934821559;Daniela Gonçalves;34767140650;21/08/2024;0;0;0;120;0;21496,0;-703762,6;24/01/1998;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;804261;INT039
18/03/2018;72399998;743804683980;Maria Costa;64228798646;24/11/2022;0;0;0;120;0;865,0;67851,0;21/05/2004;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;603839;INT039
21/03/2016;33586861;320524114128;Aline Mendes;84466261917;08/11/2011;0;0;0;120;0;21749,0;-712864,9;21/03/1994;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;86;0.0;0;376211;INT039
23/01/2024;56534390;222295338378;Mariana Bezerra;99104412030;23/04/2021;0;0;0;120;0;22002,0;-721967,1;20/06/1984;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-25 00:00:00.000;LIQUIDADO;0;0.0;0;972264;INT039
01/10/2016;78352874;784443356338;Patrícia Alves;39175073614;09/03/2025;0;0;0;120;0;995,0;53876,0;15/04/1998;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;556472;INT039
20/09/2021;12547105;891496451461;Natália Fernandes;10177438359;28/10/2015;0;0;0;120;0;22255,0;-731069,4;17/09/1989;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2015-08-31 00:00:00.000;LIQUIDACAO_SINISTRO;0;0.0;0;246297;INT039
01/03/2015;61172422;779519731784;Luana do Nascimento;81446143032;11/11/2014;0;0;0;120;0;22508,0;-740171,6;23/01/2006;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;579047;INT039
16/08/2025;66620393;944695273492;Marlene Pereira;74235678450;10/01/2018;0;0;0;120;0;867,0;31052,0;11/12/1992;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-25 00:00:00.000;LIQUIDADO;0;0.0;0;842007;INT039
22/12/2019;71387348;744793868095;Bruna de Araujo;29321239701;08/10/2020;0;0;0;120;0;22761,0;-749273,9;21/03/2003;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;145636;INT039
20/06/2022;22185129;629178507212;Débora de Almeida;90867352704;23/03/2013;0;0;0;120;0;23014,0;-758376,1;11/11/1990;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;900948;INT039
10/05/2017;58633164;619792973443;Bruna Batista;35684261185;11/04/2012;0;0;0;120;0;483,0;42285,0;13/02/2000;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-01 00:00:00.000;LIQUIDADO;0;0.0;0;266608;INT039
13/10/2018;26450566;304665503044;Adriana Sousa;22372647338;18/01/2011;0;0;0;120;0;23267,0;-767478,4;15/06/1997;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;844345;INT039
21/10/2015;65596841;563117423745;Vitória dos Santos;40512105451;02/02/2025;0;0;0;120;0;23520,0;-776580,6;18/09/1988;2;0;Separado judicialmente;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-02 00:00:00.000;LIQUIDADO;0;0.0;0;184785;INT039
23/05/2022;40859697;932570280411;Débora Souza;57024510721;01/04/2013;0;0;0;120;0;807,0;54952,0;06/10/2000;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;107;0.0;0;423189;INT039
25/10/2019;35135710;714089358729;Sônia Ferreira;64678523945;10/12/2011;0;0;0;120;0;23773,0;-785682,9;19/09/2004;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;313722;INT039
11/04/2016;24715907;791451290021;Letícia Gonçalves;22289142992;14/10/2016;0;0;0;120;0;24026,0;-794785,1;25/06/2004;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;140824;INT039
20/09/2024;24164504;377634855933;Terezinha Rodrigues;28349476565;26/10/2015;0;0;0;120;0;418,0;37979,0;05/05/1986;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;311319;INT039
04/09/2020;33692466;615118315917;Terezinha Vieira;21054686681;15/06/2011;0;0;0;120;0;24279,0;-803887,4;05/08/2004;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;580850;INT039
15/12/2015;23342914;802559819094;Francisca Teixeira;93364706084;28/10/2013;0;0;0;120;0;24532,0;-812989,6;05/05/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;718247;INT039
09/06/2023;78805264;542175168042;Vanessa Pereira;12033200534;03/12/2024;0;0;0;120;0;529,0;66200,0;20/02/1989;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;690084;INT039
16/07/2024;46063684;258468461176;Débora Batista;22440328110;17/01/2012;0;0;0;120;0;24785,0;-822091,9;28/03/2000;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;459019;INT039
08/04/2018;40795731;301754736836;Débora de Araujo;76547095601;05/07/2025;0;0;0;120;0;25038,0;-831194,1;17/07/1988;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;81;0.0;0;405594;INT039
23/05/2016;58695206;106586373479;Lúcia Soares;96606061137;20/11/2015;0;0;0;120;0;774,0;60283,0;09/09/1998;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;176595;INT039
13/03/2024;92429269;708743526443;Rosângela Gonçalves;33061236308;06/11/2025;0;0;0;120;0;25291,0;-840296,4;25/10/1994;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;993023;INT039
23/08/2023;85114363;256921123230;Letícia Ribeiro;98341707679;09/02/2023;0;0;0;120;0;25544,0;-849398,6;22/07/1988;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;644780;INT039
10/08/2020;69879053;583214127991;Letícia Pereira;59723366310;14/09/2015;0;0;0;120;0;656,0;32766,0;10/01/2003;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2015-05-05 00:00:00.000;LIQUIDACAO_SINISTRO;0;0.0;0;332105;INT039
01/03/2015;22259666;436640061787;Gabriela Silva;77098047765;25/02/2011;0;0;0;120;0;25797,0;-858500,9;08/02/1988;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;707460;INT039
17/08/2017;68675913;728883859573;Rosângela Araujo;93463858756;05/03/2017;0;0;0;120;0;26050,0;-867603,1;13/09/1990;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;646695;INT039
21/06/2019;97691289;655201054407;Gabriela da Conceiçao;75975831417;20/04/2016;0;0;0;120;0;790,0;44246,0;12/01/2006;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;595271;INT039
07/10/2015;82475459;375565070167;Rosângela Batista;77898535597;15/04/2025;0;0;0;120;0;26303,0;-876705,4;09/02/1994;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;542356;INT039
06/04/2015;98119687;673776847058;Beatriz Batista;90250097902;11/06/2014;0;0;0;120;0;26556,0;-885807,6;09/04/2001;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;618494;INT039
05/09/2024;15778727;644627383842;Bruna de Carvalho;67019662543;20/11/2025;0;0;0;120;0;890,0;30979,0;18/01/1988;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-02-28 00:00:00.000;LIQUIDADO;0;0.0;0;981087;INT039
05/09/2017;85166967;721668253387;Vitória Machado;37280797842;04/01/2022;0;0;0;120;0;26809,0;-894909,9;20/10/1984;2;0;;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-02-27 00:00:00.000;LIQUIDADO;0;0.0;0;253038;INT039
20/05/2021;56887929;470182873242;Márcia Rocha;44290637885;23/02/2025;0;0;0;120;0;27062,0;-904012,1;10/01/2002;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-02 00:00:00.000;LIQUIDADO;0;0.0;0;410961;INT039
14/09/2015;99761930;533951118537;Eliane de Souza;20123997259;09/05/2016;0;0;0;120;0;707,0;49767,0;23/05/2006;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;660841;INT039
17/05/2023;62575415;303488322768;Andréia Oliveira;69069061197;10/03/2018;0;0;0;120;0;27315,0;-913114,4;08/10/1987;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-02 00:00:00.000;LIQUIDADO;0;0.0;0;953748;INT039
04/03/2022;55519684;360149981664;Raquel Pereira;69023747811;12/12/2012;0;0;0;120;0;27568,0;-922216,6;26/11/1987;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-15 00:00:00.000;LIQUIDADO;0;0.0;0;879286;INT039
26/04/2016;77284328;408695079382;Vanessa da Costa;59569554299;13/05/2013;0;0;0;120;0;986,0;47272,0;13/10/1986;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-02-24 00:00:00.000;LIQUIDADO;0;0.0;0;709446;INT039
26/03/2016;99215227;969636903096;Andréia do Nascimento;62269671694;20/07/2018;0;0;0;120;0;27821,0;-931318,9;05/06/1996;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-02-28 00:00:00.000;LIQUIDADO;0;0.0;0;688068;INT039
16/09/2018;90921876;217990899518;Vera Fernandes;22086062165;16/03/2018;0;0;0;120;0;28074,0;-940421,1;09/09/1987;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;858972;INT039
20/11/2025;70466926;759755010311;Andréia Oliveira;75347366094;01/11/2025;0;0;0;120;0;596,0;49067,0;28/06/1995;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-02-28 00:00:00.000;LIQUIDADO;0;0.0;0;329759;INT039
28/06/2023;80947027;469679017984;Terezinha Teixeira;25974865204;24/07/2023;0;0;0;120;0;28327,0;-949523,4;04/04/1984;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;990182;INT039
08/09/2025;11013488;650922513955;Aparecida Ferreira;11218720672;18/10/2013;0;0;0;120;0;28580,0;-958625,6;13/08/2000;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;731485;INT039
03/09/2017;42193301;126150662566;Sandra Araujo;86125204818;21/09/2022;0;0;0;120;0;480,0;35487,0;08/04/2003;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;733412;INT039
23/07/2024;79335393;452325562376;Bruna Ribeiro;12827270105;14/04/2019;0;0;0;120;0;28833,0;-967727,9;02/10/2006;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;425083;INT039
16/09/2020;37272575;833272863726;Vitória Ribeiro;86618022024;14/12/2015;0;0;0;120;0;29086,0;-976830,1;15/09/2003;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;897100;INT039
17/05/2015;15559420;138792342466;Daniela Oliveira;70144512183;27/08/2019;0;0;0;120;0;882,0;44559,0;12/02/1994;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;761877;INT039
24/06/2024;84842978;971433247658;Letícia Vieira;82395368688;23/07/2011;0;0;0;120;0;29339,0;-985932,4;26/10/1997;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;948793;INT039
12/09/2016;82038525;218922851099;Francisca de Oliveira;90176511417;22/06/2015;0;0;0;120;0;29592,0;-995034,6;14/04/2001;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;197439;INT039
25/11/2023;46899572;531763942430;Juliana de Souza;20780085785;11/11/2019;0;0;0;120;0;581,0;63379,0;06/11/1999;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;999308;INT039
01/01/2021;67985075;776767811862;Aline Barbosa;87361787747;19/11/2015;0;0;0;120;0;29845,0;-1004136,9;24/07/1984;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-25 00:00:00.000;LIQUIDADO;0;0.0;0;848974;INT039
09/03/2017;70005254;108477580492;Raimunda Ramos;15086609100;14/09/2011;0;0;0;120;0;30098,0;-1013239,1;18/11/1986;2;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;361113;INT039
04/05/2023;68501207;973894830058;Andréia de Lima;84421517606;02/03/2017;0;0;0;120;0;477,0;48492,0;16/06/2005;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-25 00:00:00.000;LIQUIDADO;0;0.0;0;799598;INT039
09/09/2023;96130352;339121634199;Natália de Oliveira;60333807702;07/01/2024;0;0;0;120;0;30351,0;-1022341,4;04/04/1986;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;744878;INT039
26/10/2018;66246640;458766919974;Mariana Marques;85744629253;17/10/2021;0;0;0;120;0;30604,0;-1031443,6;17/09/1985;2;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2014-02-07 00:00:00.000;LIQUIDACAO_SINISTRO;0;0.0;0;446569;INT039
05/05/2020;23304865;475747514806;Raimunda Ribeiro;98352059153;20/06/2013;0;0;0;120;0;511,0;66052,0;20/11/1999;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-09-04 00:00:00.000;LIQUIDADO;0;0.0;0;833695;INT039
03/02/2021;24924041;770602303847;Beatriz do Nascimento;63320835481;27/02/2025;0;0;0;120;0;30857,0;-1040545,9;11/06/2003;1;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;828150;INT039
14/11/2018;82665682;836922248379;Márcia da Conceiçao;78858299988;09/01/2013;0;0;0;120;0;31110,0;-1049648,1;17/10/1989;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;678787;INT039
03/10/2020;18372904;740632301026;Marlene Bezerra;57732446211;18/03/2015;0;0;0;120;0;788,0;62156,0;26/04/2000;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;456727;INT039
25/05/2019;33411635;462269182658;Jaqueline Moreira;85805164600;05/11/2023;0;0;0;120;0;31363,0;-1058750,4;08/10/1998;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;768947;INT039
28/02/2025;96950291;908036211658;Luciana Nascimento;11062619149;04/08/2025;0;0;0;120;0;31616,0;-1067852,6;08/06/1988;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-25 00:00:00.000;LIQUIDADO;0;0.0;0;857718;INT039
17/11/2015;95487151;240841457650;Rita de Oliveira;23187316598;13/06/2018;0;0;0;120;0;439,0;59815,0;04/04/1996;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-02-28 00:00:00.000;LIQUIDADO;0;0.0;0;593838;INT039
21/04/2024;30783635;390508011111;Vitória Oliveira;75184658937;04/03/2012;0;0;0;120;0;31869,0;-1076954,9;02/04/1996;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;229263;INT039
02/06/2024;38629954;455467600257;Eliane Soares;37906044039;15/06/2015;0;0;0;120;0;32122,0;-1086057,1;20/08/2000;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;993753;INT039
14/06/2024;15098119;602045465895;Jéssica de Almeida;96296715578;27/04/2015;0;0;0;120;0;941,0;58589,0;09/07/1986;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;397503;INT039
06/11/2025;96055924;524470334539;Beatriz Soares;18357792427;06/12/2016;0;0;0;120;0;32375,0;-1095159,4;10/07/1988;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;953047;INT039
06/09/2024;22055536;462905416039;Adriana Fernandes;34709122237;20/08/2018;0;0;0;120;0;32628,0;-1104261,6;25/07/1998;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-01 00:00:00.000;LIQUIDADO;0;0.0;0;496121;INT039
